"徹底（する）","tettei(suru)","n","thoroughgoing, out-and-out v be thorough","情報管理の徹底に努めています","We strive for in-depth information management"
"脱ぐ","nugu","v","take off","ここで靴を脱いでください","Please take off your shoes here"
"意","i","n","mind; will; sense","感謝の意を込めて、先生に花を贈った","With a sense of gratitude, we gave our teacher flowers"
"自民党","jimin-tou","n","Liberal Democratic Party","当時は自民党の天下だった","The Liberal Democratic Party was in charge then"
"地下","chika","n","basement; underground","このビルの地下に駐車場があります","There is parking in the basement of this building"
"構築（する）","kouchiku(suru)","n","construction v construct","完全なシステムの構築を目指します","I aim at the construction of a complete system"
"両者","ryousha","n","both, the two","両者の違いははっきりしている","The difference between the two is clear"
"適する","tekisuru","v","suit, fit","この仕事は私に適した仕事ではないと思う","I think this job does not suit me"
"引き受ける","hikiukeru","v","undertake","この仕事は彼が引き受けてくれた","He undertook this work"
"番号","bangou","n","number","彼に教えてもらった番号は間違っていた","The number that he had told me was wrong"
"経営者","keiei-sha","n","manager, proprietor","経営者の責任を追及するつもりだ","I’m going to pursue the question of the responsibility of the manager"
"焦る","aseru","v","be in a hurry; be impatient; be eager","そんなに焦らなくてもいいだろう","You do not need to get impatient like that"
"論文","ronbun","n","essay, thesis, paper, dissertation","年内にこの論文を書き上げたい","I want to finish writing this paper by the end of the year"
"タイミング","taimingu","n","timing","帰るタイミングを逃してしまった","My timing was bad and I missed my chance to leave"
"週末","shuumatsu","n","weekend","充実した週末を過ごした","I spent a full weekend"
"出品者","shuppin-sha","n","exhibitor","この展覧会は出品者が多い","There are many exhibitors at this exhibition"
"正式","seishiki","na-adj","formal, official","政府から正式な発表があった","The government gave us the official announcement"
"カラオケ","karaoke","n","karaoke","ゆうべカラオケに行った","I went to karaoke last night"
"退職（する）","taishoku(suru)","n","retirement, resignation v retire, resign","今月末で退職することにした","I decided to resign from the job at the end of this month"
"満ちる","michiru","v","be full; rise","この町は活気に満ちている","This town is full of energy"
"おとなしい","otonashii","i-adj","gentle, well behaved, quiet","この子はおとなしい性格だ","This boy has a quiet character"
"知人","chijin","n","acquaintance","知人の紹介で彼と知り合った","I got to know him though an introduction from an acquaintance"
"刻む","kizamu","v","cut into fine pieces; engrave; tick","私は野菜を刻んで炒めた","I cut vegetables into fine pieces and fried them"
"食材","shokuzai","n","ingredient, foodstuff","この料理は新鮮な食材を使っている","This dish was cooked with fresh ingredients"
"携わる","tazusawaru","v","participate, be engaged","彼は新しいシステムの開発に携わっている","He is engaged in the development of the new system"
"組み合わせ","kumiawase","n","combination, matching","この色の組み合わせが気に入っている","I like this combination of colors"
"冷静","reisei","na-adj","calm","焦ると冷静な判断ができなくなる","A calm judgment isn’t possible when I’m in a hurry"
"台詞","serifu","n","lines, speech, words","主人公の最後の台詞が印象的だった","The hero’s last lines were impressive"
"コート","kooto","n","coat; court","毛皮のコートを着た女性が見えますか","Can you see a woman in a fur coat?"
"ロック","rokku","n","rock; lock","これはロックの名曲だ","This is one of the masterpieces of rock music"
"国会","kokkai","n","national assembly, Diet","この問題は国会でたびたび取り上げられている","This issue is often taken up in the Diet"
"編む","amu","v","knit, braid","母がセーターを編んでくれた","My mother knit a sweater for me"
"破る","yaburu","v","tear; break; beat","不要な書類を破って捨てた","I tore up and threw away the unnecessary documents"
"真っ赤","makka","na-adj","bright red; downright","彼の顔が真っ赤になった","His face turned bright red"
"意図","ito","n","intention","作者の意図が不明だ","The intention of the author is not clear"
"さらす","sarasu","v","expose","風雨にさらされて、自転車がさびてしまった","My bicycle got rusty because it had been exposed to wind and rain"
"手間","tema","n","labour; time","手間がかかる仕事だった","It was a time- consuming job"
"可愛がる","kawaigaru","v","love, treat with affection","祖母は私たちを可愛がってくれた","My grandmother loved us"
"森林","shinrin","n","forest, woods","そこには広大な森林が広がっていた","A vast forest lay there"
"マイナス","mainasu","n","minus","今日の気温はマイナスになる予想だ","Today’s temperature is expected to be below zero"
"ラーメン","raamen","n","Chinese noodles","おいしいラーメンを食べました","I ate delicious Chinese noodles"
"帽子","boushi","n","hat, cap","彼はいつも帽子をかぶっている","He always wears a hat"
"オープン（する）","oopun(suru)","n",", v open","駅前に新しくオープンしたお店に行った","I went to the newly opened shop in the station square"
"名古屋","nagoya","n","Nagoya","名古屋まで新幹線で行った","I went to Nagoya by bullet train"
"離す","hanasu","v","separate, divide; keep apart","貴重品は体から離さないでください","Please do not leave your valuables unattended"
"数値","suuchi","n","numerical value; score, count","白血球が高い数値を示している","The white blood cell count is high"
"熱心","nesshin","na-adj","eager, enthusiastic","彼はガイドの説明を熱心に聞いている","He listens eagerly to the guide’s explanation"
"見直し","minaoshi","n","review, reconsideration","現行の制度の大幅な見直しが行われた","The major review of the current system was carried out"
"盗む","nusumu","v","steal","自転車を盗まれた","I had my bicycle stolen"
"一冊","is-satsu","n","one (book)","週に一冊本を読む","I read one book a week"
